age,gender,date_first_booking,language_levenshtein_distance,country_destination,first_device_type,id
33,MALE,8/14/2014,0,US,Mac Desktop,1
26,FEMALE,8/15/2014,0,US,Mac Desktop,1
30,FEMALE,8/15/2014,0,US,Mac Desktop,1
32,FEMALE,8/15/2014,0,US,Mac Desktop,1
48,FEMALE,8/15/2014,0,US,Mac Desktop,1
25,MALE,8/15/2014,0,US,Mac Desktop,2
26,MALE,8/15/2014,0,US,Mac Desktop,1
28,MALE,8/15/2014,0,US,Mac Desktop,1
29,MALE,8/15/2014,0,US,Mac Desktop,1
31,MALE,8/15/2014,0,US,Mac Desktop,1
32,MALE,8/15/2014,0,US,Mac Desktop,1
38,MALE,8/15/2014,0,US,Mac Desktop,1
40,MALE,8/15/2014,0,US,Mac Desktop,1
48,MALE,8/15/2014,0,US,Mac Desktop,1
49,MALE,8/15/2014,0,US,Mac Desktop,1
40,FEMALE,8/16/2014,0,US,Mac Desktop,1
53,FEMALE,8/16/2014,0,US,Mac Desktop,1
24,MALE,8/16/2014,0,US,Mac Desktop,1
28,MALE,8/16/2014,0,US,Mac Desktop,1
38,MALE,8/16/2014,0,US,Mac Desktop,1
40,FEMALE,8/17/2014,0,US,Mac Desktop,1
24,MALE,8/17/2014,0,US,Mac Desktop,1
60,MALE,8/17/2014,0,US,Mac Desktop,1
24,FEMALE,8/18/2014,0,US,Mac Desktop,1
25,FEMALE,8/18/2014,0,US,Mac Desktop,1
31,FEMALE,8/18/2014,0,US,Mac Desktop,1
36,FEMALE,8/18/2014,0,US,Mac Desktop,1
45,FEMALE,8/18/2014,0,US,Mac Desktop,1
26,MALE,8/18/2014,0,US,Mac Desktop,1
29,MALE,8/18/2014,0,US,Mac Desktop,1
33,MALE,8/18/2014,0,US,Mac Desktop,1
51,MALE,8/18/2014,0,US,Mac Desktop,1
38,FEMALE,8/19/2014,0,US,Mac Desktop,1
50,FEMALE,8/19/2014,0,US,Mac Desktop,1
67,FEMALE,8/19/2014,0,US,Mac Desktop,1
28,MALE,8/19/2014,0,US,Mac Desktop,2
39,MALE,8/19/2014,0,US,Mac Desktop,1
50,MALE,8/19/2014,0,US,Mac Desktop,1
25,FEMALE,8/20/2014,0,US,Mac Desktop,1
31,FEMALE,8/20/2014,0,US,Mac Desktop,1
32,FEMALE,8/20/2014,0,US,Mac Desktop,1
45,FEMALE,8/20/2014,0,US,Mac Desktop,1
63,FEMALE,8/20/2014,0,US,Mac Desktop,1
64,FEMALE,8/20/2014,0,US,Mac Desktop,1
28,MALE,8/20/2014,0,US,Mac Desktop,1
40,MALE,8/20/2014,0,US,Mac Desktop,1
54,MALE,8/20/2014,0,US,Mac Desktop,1
37,OTHER,8/20/2014,0,US,Mac Desktop,1
25,FEMALE,8/21/2014,0,US,Mac Desktop,1
26,FEMALE,8/21/2014,0,US,Mac Desktop,1
26,MALE,8/21/2014,0,US,Mac Desktop,1
38,MALE,8/21/2014,0,US,Mac Desktop,1
53,MALE,8/21/2014,0,US,Mac Desktop,1
23,FEMALE,8/22/2014,0,US,Mac Desktop,1
25,FEMALE,8/22/2014,0,US,Mac Desktop,1
32,FEMALE,8/22/2014,0,US,Mac Desktop,1
33,FEMALE,8/22/2014,0,US,Mac Desktop,1
67,FEMALE,8/22/2014,0,US,Mac Desktop,1
27,MALE,8/22/2014,0,US,Mac Desktop,1
29,MALE,8/22/2014,0,US,Mac Desktop,1
33,MALE,8/22/2014,0,US,Mac Desktop,1
43,MALE,8/22/2014,0,US,Mac Desktop,1
46,MALE,8/22/2014,0,US,Mac Desktop,2
31,FEMALE,8/23/2014,0,US,Mac Desktop,1
39,FEMALE,8/23/2014,0,US,Mac Desktop,1
57,FEMALE,8/23/2014,0,US,Mac Desktop,1
38,MALE,8/23/2014,0,US,Mac Desktop,2
42,MALE,8/23/2014,0,US,Mac Desktop,1
24,FEMALE,8/24/2014,0,US,Mac Desktop,1
34,FEMALE,8/24/2014,0,US,Mac Desktop,1
61,FEMALE,8/24/2014,0,US,Mac Desktop,1
21,MALE,8/24/2014,0,US,Mac Desktop,1
30,MALE,8/24/2014,0,US,Mac Desktop,1
32,MALE,8/24/2014,0,US,Mac Desktop,1
40,MALE,8/24/2014,0,US,Mac Desktop,1
62,MALE,8/24/2014,0,US,Mac Desktop,1
35,FEMALE,8/25/2014,0,US,Mac Desktop,1
37,FEMALE,8/25/2014,0,US,Mac Desktop,1
67,FEMALE,8/25/2014,0,US,Mac Desktop,1
24,MALE,8/25/2014,0,US,Mac Desktop,1
32,MALE,8/25/2014,0,US,Mac Desktop,1
50,MALE,8/25/2014,0,US,Mac Desktop,1
74,MALE,8/25/2014,0,US,Mac Desktop,1
23,FEMALE,8/26/2014,0,US,Mac Desktop,1
26,FEMALE,8/26/2014,0,US,Mac Desktop,2
28,FEMALE,8/26/2014,0,US,Mac Desktop,1
46,FEMALE,8/26/2014,0,US,Mac Desktop,1
25,MALE,8/26/2014,0,US,Mac Desktop,1
32,MALE,8/26/2014,0,US,Mac Desktop,1
33,MALE,8/26/2014,0,US,Mac Desktop,1
34,MALE,8/26/2014,0,US,Mac Desktop,1
25,FEMALE,8/27/2014,0,US,Mac Desktop,1
27,FEMALE,8/27/2014,0,US,Mac Desktop,1
30,FEMALE,8/27/2014,0,US,Mac Desktop,1
22,MALE,8/27/2014,0,US,Mac Desktop,1
24,MALE,8/27/2014,0,US,Mac Desktop,1
25,MALE,8/27/2014,0,US,Mac Desktop,2
27,MALE,8/27/2014,0,US,Mac Desktop,1
28,MALE,8/27/2014,0,US,Mac Desktop,1
38,MALE,8/27/2014,0,US,Mac Desktop,1
48,MALE,8/27/2014,0,US,Mac Desktop,1
32,FEMALE,8/28/2014,0,US,Mac Desktop,1
35,FEMALE,8/28/2014,0,US,Mac Desktop,1
39,FEMALE,8/28/2014,0,US,Mac Desktop,1
40,FEMALE,8/28/2014,0,US,Mac Desktop,1
44,FEMALE,8/28/2014,0,US,Mac Desktop,1
31,MALE,8/28/2014,0,US,Mac Desktop,1
26,FEMALE,8/29/2014,0,US,Mac Desktop,1
28,FEMALE,8/29/2014,0,US,Mac Desktop,1
31,FEMALE,8/29/2014,0,US,Mac Desktop,1
46,FEMALE,8/29/2014,0,US,Mac Desktop,1
64,FEMALE,8/29/2014,0,US,Mac Desktop,1
22,MALE,8/29/2014,0,US,Mac Desktop,1
33,MALE,8/29/2014,0,US,Mac Desktop,1
50,MALE,8/29/2014,0,US,Mac Desktop,1
25,FEMALE,8/30/2014,0,US,Mac Desktop,1
31,FEMALE,8/30/2014,0,US,Mac Desktop,2
32,FEMALE,8/30/2014,0,US,Mac Desktop,1
33,FEMALE,8/30/2014,0,US,Mac Desktop,1
36,FEMALE,8/30/2014,0,US,Mac Desktop,1
20,MALE,8/30/2014,0,US,Mac Desktop,1
22,MALE,8/30/2014,0,US,Mac Desktop,1
23,MALE,8/30/2014,0,US,Mac Desktop,1
24,MALE,8/30/2014,0,US,Mac Desktop,1
30,MALE,8/30/2014,0,US,Mac Desktop,1
31,MALE,8/30/2014,0,US,Mac Desktop,2
32,MALE,8/30/2014,0,US,Mac Desktop,1
34,MALE,8/30/2014,0,US,Mac Desktop,1
55,MALE,8/30/2014,0,US,Mac Desktop,1
27,FEMALE,8/31/2014,0,US,Mac Desktop,1
29,FEMALE,8/31/2014,0,US,Mac Desktop,1
30,FEMALE,8/31/2014,0,US,Mac Desktop,1
34,FEMALE,8/31/2014,0,US,Mac Desktop,2
61,FEMALE,8/31/2014,0,US,Mac Desktop,1
30,MALE,8/31/2014,0,US,Mac Desktop,1
25,FEMALE,9/1/2014,0,US,Mac Desktop,1
29,FEMALE,9/1/2014,0,US,Mac Desktop,1
24,MALE,9/1/2014,0,US,Mac Desktop,1
31,MALE,9/1/2014,0,US,Mac Desktop,1
43,MALE,9/1/2014,0,US,Mac Desktop,1
25,FEMALE,9/2/2014,0,US,Mac Desktop,1
33,FEMALE,9/2/2014,0,US,Mac Desktop,1
105,FEMALE,9/2/2014,0,US,Mac Desktop,1
27,MALE,9/2/2014,0,US,Mac Desktop,1
29,MALE,9/2/2014,0,US,Mac Desktop,1
35,MALE,9/2/2014,0,US,Mac Desktop,1
38,MALE,9/2/2014,0,US,Mac Desktop,1
48,MALE,9/2/2014,0,US,Mac Desktop,1
54,MALE,9/2/2014,0,US,Mac Desktop,1
24,FEMALE,9/3/2014,0,US,Mac Desktop,1
26,FEMALE,9/3/2014,0,US,Mac Desktop,2
33,FEMALE,9/3/2014,0,US,Mac Desktop,1
52,FEMALE,9/3/2014,0,US,Mac Desktop,1
31,MALE,9/3/2014,0,US,Mac Desktop,1
35,MALE,9/3/2014,0,US,Mac Desktop,1
30,FEMALE,9/4/2014,0,US,Mac Desktop,1
38,FEMALE,9/4/2014,0,US,Mac Desktop,1
24,MALE,9/4/2014,0,US,Mac Desktop,1
25,MALE,9/4/2014,0,US,Mac Desktop,1
34,MALE,9/4/2014,0,US,Mac Desktop,1
35,MALE,9/4/2014,0,US,Mac Desktop,1
38,MALE,9/4/2014,0,US,Mac Desktop,1
27,FEMALE,9/5/2014,0,US,Mac Desktop,1
29,FEMALE,9/5/2014,0,US,Mac Desktop,2
32,FEMALE,9/5/2014,0,US,Mac Desktop,2
34,FEMALE,9/5/2014,0,US,Mac Desktop,1
29,MALE,9/5/2014,0,US,Mac Desktop,1
31,MALE,9/5/2014,0,US,Mac Desktop,1
34,MALE,9/5/2014,0,US,Mac Desktop,1
35,MALE,9/5/2014,0,US,Mac Desktop,1
38,MALE,9/5/2014,0,US,Mac Desktop,1
24,FEMALE,9/6/2014,0,US,Mac Desktop,1
29,FEMALE,9/6/2014,0,US,Mac Desktop,1
52,FEMALE,9/6/2014,0,US,Mac Desktop,1
26,MALE,9/6/2014,0,US,Mac Desktop,1
33,MALE,9/6/2014,0,US,Mac Desktop,1
69,MALE,9/6/2014,0,US,Mac Desktop,1
25,FEMALE,9/7/2014,0,US,Mac Desktop,1
27,FEMALE,9/7/2014,0,US,Mac Desktop,2
27,MALE,9/7/2014,0,US,Mac Desktop,1
44,MALE,9/7/2014,0,US,Mac Desktop,1
26,FEMALE,9/8/2014,0,US,Mac Desktop,1
30,FEMALE,9/8/2014,0,US,Mac Desktop,1
35,FEMALE,9/8/2014,0,US,Mac Desktop,1
34,MALE,9/8/2014,0,US,Mac Desktop,1
35,MALE,9/8/2014,0,US,Mac Desktop,1
37,MALE,9/8/2014,0,US,Mac Desktop,1
41,MALE,9/8/2014,0,US,Mac Desktop,1
60,MALE,9/8/2014,0,US,Mac Desktop,1
22,FEMALE,9/9/2014,0,US,Mac Desktop,2
25,FEMALE,9/9/2014,0,US,Mac Desktop,1
28,FEMALE,9/9/2014,0,US,Mac Desktop,1
30,FEMALE,9/9/2014,0,US,Mac Desktop,1
34,FEMALE,9/9/2014,0,US,Mac Desktop,1
39,FEMALE,9/9/2014,0,US,Mac Desktop,1
53,FEMALE,9/9/2014,0,US,Mac Desktop,1
32,MALE,9/9/2014,0,US,Mac Desktop,1
33,MALE,9/9/2014,0,US,Mac Desktop,1
34,MALE,9/9/2014,0,US,Mac Desktop,1
27,FEMALE,9/10/2014,0,US,Mac Desktop,1
28,FEMALE,9/10/2014,0,US,Mac Desktop,2
34,FEMALE,9/10/2014,0,US,Mac Desktop,1
45,FEMALE,9/10/2014,0,US,Mac Desktop,1
19,MALE,9/10/2014,0,US,Mac Desktop,1
28,MALE,9/10/2014,0,US,Mac Desktop,1
39,MALE,9/10/2014,0,US,Mac Desktop,1
32,FEMALE,9/11/2014,0,US,Mac Desktop,1
40,FEMALE,9/11/2014,0,US,Mac Desktop,1
30,MALE,9/11/2014,0,US,Mac Desktop,1
33,MALE,9/11/2014,0,US,Mac Desktop,1
35,MALE,9/11/2014,0,US,Mac Desktop,1
50,MALE,9/11/2014,0,US,Mac Desktop,1
27,FEMALE,9/12/2014,0,US,Mac Desktop,1
28,FEMALE,9/12/2014,0,US,Mac Desktop,1
38,FEMALE,9/12/2014,0,US,Mac Desktop,2
35,MALE,9/12/2014,0,US,Mac Desktop,2
24,FEMALE,9/13/2014,0,US,Mac Desktop,1
27,FEMALE,9/13/2014,0,US,Mac Desktop,1
28,FEMALE,9/13/2014,0,US,Mac Desktop,1
32,FEMALE,9/13/2014,0,US,Mac Desktop,2
32,MALE,9/13/2014,0,US,Mac Desktop,1
24,FEMALE,9/14/2014,0,US,Mac Desktop,1
29,FEMALE,9/14/2014,0,US,Mac Desktop,1
61,FEMALE,9/14/2014,0,US,Mac Desktop,1
29,MALE,9/14/2014,0,US,Mac Desktop,1
26,FEMALE,9/15/2014,0,US,Mac Desktop,1
30,FEMALE,9/15/2014,0,US,Mac Desktop,2
32,FEMALE,9/15/2014,0,US,Mac Desktop,1
33,FEMALE,9/15/2014,0,US,Mac Desktop,1
48,FEMALE,9/15/2014,0,US,Mac Desktop,1
27,MALE,9/15/2014,0,US,Mac Desktop,1
46,MALE,9/15/2014,0,US,Mac Desktop,1
29,FEMALE,9/16/2014,0,US,Mac Desktop,1
31,MALE,9/16/2014,0,US,Mac Desktop,1
24,FEMALE,9/17/2014,0,US,Mac Desktop,1
26,FEMALE,9/17/2014,0,US,Mac Desktop,1
27,FEMALE,9/17/2014,0,US,Mac Desktop,1
28,FEMALE,9/17/2014,0,US,Mac Desktop,1
29,FEMALE,9/17/2014,0,US,Mac Desktop,1
31,FEMALE,9/17/2014,0,US,Mac Desktop,1
32,FEMALE,9/17/2014,0,US,Mac Desktop,1
34,FEMALE,9/17/2014,0,US,Mac Desktop,2
45,FEMALE,9/17/2014,0,US,Mac Desktop,1
26,MALE,9/17/2014,0,US,Mac Desktop,1
27,MALE,9/17/2014,0,US,Mac Desktop,1
32,MALE,9/17/2014,0,US,Mac Desktop,1
50,MALE,9/17/2014,0,US,Mac Desktop,1
27,FEMALE,9/18/2014,0,US,Mac Desktop,1
28,FEMALE,9/18/2014,0,US,Mac Desktop,1
32,FEMALE,9/18/2014,0,US,Mac Desktop,1
41,FEMALE,9/18/2014,0,US,Mac Desktop,1
25,MALE,9/18/2014,0,US,Mac Desktop,1
26,MALE,9/18/2014,0,US,Mac Desktop,1
29,MALE,9/18/2014,0,US,Mac Desktop,1
32,MALE,9/18/2014,0,US,Mac Desktop,1
26,FEMALE,9/19/2014,0,US,Mac Desktop,1
36,FEMALE,9/19/2014,0,US,Mac Desktop,1
31,MALE,9/19/2014,0,US,Mac Desktop,1
33,MALE,9/19/2014,0,US,Mac Desktop,1
61,MALE,9/19/2014,0,US,Mac Desktop,1
29,FEMALE,9/20/2014,0,US,Mac Desktop,1
32,FEMALE,9/20/2014,0,US,Mac Desktop,1
35,FEMALE,9/20/2014,0,US,Mac Desktop,1
36,MALE,9/20/2014,0,US,Mac Desktop,1
105,MALE,9/20/2014,0,US,Mac Desktop,1
26,FEMALE,9/21/2014,0,US,Mac Desktop,1
40,FEMALE,9/21/2014,0,US,Mac Desktop,1
26,MALE,9/21/2014,0,US,Mac Desktop,1
32,FEMALE,9/22/2014,0,US,Mac Desktop,1
31,MALE,9/22/2014,0,US,Mac Desktop,1
35,MALE,9/22/2014,0,US,Mac Desktop,1
41,MALE,9/22/2014,0,US,Mac Desktop,1
25,FEMALE,9/23/2014,0,US,Mac Desktop,1
26,FEMALE,9/23/2014,0,US,Mac Desktop,1
27,FEMALE,9/23/2014,0,US,Mac Desktop,1
30,FEMALE,9/23/2014,0,US,Mac Desktop,1
34,FEMALE,9/23/2014,0,US,Mac Desktop,1
35,FEMALE,9/23/2014,0,US,Mac Desktop,1
26,MALE,9/23/2014,0,US,Mac Desktop,1
28,MALE,9/23/2014,0,US,Mac Desktop,1
44,MALE,9/23/2014,0,US,Mac Desktop,1
46,MALE,9/23/2014,0,US,Mac Desktop,2
25,FEMALE,9/24/2014,0,US,Mac Desktop,1
28,FEMALE,9/24/2014,0,US,Mac Desktop,1
34,FEMALE,9/24/2014,0,US,Mac Desktop,1
68,FEMALE,9/24/2014,0,US,Mac Desktop,1
30,MALE,9/24/2014,0,US,Mac Desktop,1
32,MALE,9/24/2014,0,US,Mac Desktop,1
38,MALE,9/24/2014,0,US,Mac Desktop,1
27,FEMALE,9/25/2014,0,US,Mac Desktop,1
28,FEMALE,9/25/2014,0,US,Mac Desktop,1
29,FEMALE,9/25/2014,0,US,Mac Desktop,1
31,FEMALE,9/25/2014,0,US,Mac Desktop,1
35,FEMALE,9/25/2014,0,US,Mac Desktop,1
52,FEMALE,9/25/2014,0,US,Mac Desktop,1
30,MALE,9/25/2014,0,US,Mac Desktop,1
31,MALE,9/25/2014,0,US,Mac Desktop,1
34,MALE,9/25/2014,0,US,Mac Desktop,1
36,MALE,9/25/2014,0,US,Mac Desktop,1
19,FEMALE,9/26/2014,0,US,Mac Desktop,1
29,FEMALE,9/26/2014,0,US,Mac Desktop,1
34,FEMALE,9/26/2014,0,US,Mac Desktop,1
26,MALE,9/26/2014,0,US,Mac Desktop,3
29,MALE,9/26/2014,0,US,Mac Desktop,1
64,MALE,9/26/2014,0,US,Mac Desktop,1
23,FEMALE,9/27/2014,0,US,Mac Desktop,1
27,FEMALE,9/27/2014,0,US,Mac Desktop,1
46,FEMALE,9/27/2014,0,US,Mac Desktop,1
31,FEMALE,9/28/2014,0,US,Mac Desktop,1
32,FEMALE,9/28/2014,0,US,Mac Desktop,1
62,FEMALE,9/28/2014,0,US,Mac Desktop,1
70,FEMALE,9/28/2014,0,US,Mac Desktop,1
18,FEMALE,9/29/2014,0,US,Mac Desktop,1
23,FEMALE,9/29/2014,0,US,Mac Desktop,1
28,FEMALE,9/29/2014,0,US,Mac Desktop,2
33,FEMALE,9/29/2014,0,US,Mac Desktop,1
46,MALE,9/29/2014,0,US,Mac Desktop,1
58,MALE,9/29/2014,0,US,Mac Desktop,1
27,FEMALE,9/30/2014,0,US,Mac Desktop,1
31,FEMALE,9/30/2014,0,US,Mac Desktop,1
36,FEMALE,9/30/2014,0,US,Mac Desktop,1
44,FEMALE,9/30/2014,0,US,Mac Desktop,1
30,MALE,9/30/2014,0,US,Mac Desktop,1
34,MALE,9/30/2014,0,US,Mac Desktop,1
57,MALE,9/30/2014,0,US,Mac Desktop,1
25,FEMALE,10/1/2014,0,US,Mac Desktop,1
31,FEMALE,10/1/2014,0,US,Mac Desktop,1
33,FEMALE,10/1/2014,0,US,Mac Desktop,1
36,FEMALE,10/1/2014,0,US,Mac Desktop,1
41,FEMALE,10/1/2014,0,US,Mac Desktop,1
29,MALE,10/1/2014,0,US,Mac Desktop,1
32,MALE,10/1/2014,0,US,Mac Desktop,2
35,MALE,10/1/2014,0,US,Mac Desktop,1
53,MALE,10/1/2014,0,US,Mac Desktop,1
32,FEMALE,10/2/2014,0,US,Mac Desktop,1
34,FEMALE,10/2/2014,0,US,Mac Desktop,1
40,FEMALE,10/2/2014,0,US,Mac Desktop,1
59,FEMALE,10/2/2014,0,US,Mac Desktop,1
26,MALE,10/2/2014,0,US,Mac Desktop,1
27,MALE,10/2/2014,0,US,Mac Desktop,1
93,MALE,10/2/2014,0,US,Mac Desktop,1
28,FEMALE,10/3/2014,0,US,Mac Desktop,1
29,FEMALE,10/3/2014,0,US,Mac Desktop,1
32,FEMALE,10/3/2014,0,US,Mac Desktop,1
34,FEMALE,10/3/2014,0,US,Mac Desktop,2
33,MALE,10/3/2014,0,US,Mac Desktop,1
49,MALE,10/3/2014,0,US,Mac Desktop,1
27,FEMALE,10/4/2014,0,US,Mac Desktop,2
28,FEMALE,10/4/2014,0,US,Mac Desktop,1
32,FEMALE,10/4/2014,0,US,Mac Desktop,1
38,FEMALE,10/4/2014,0,US,Mac Desktop,1
54,FEMALE,10/4/2014,0,US,Mac Desktop,1
25,MALE,10/4/2014,0,US,Mac Desktop,1
27,MALE,10/4/2014,0,US,Mac Desktop,1
38,MALE,10/4/2014,0,US,Mac Desktop,1
26,FEMALE,10/5/2014,0,US,Mac Desktop,1
40,FEMALE,10/5/2014,0,US,Mac Desktop,2
31,MALE,10/5/2014,0,US,Mac Desktop,1
24,FEMALE,10/6/2014,0,US,Mac Desktop,1
21,MALE,10/6/2014,0,US,Mac Desktop,1
25,MALE,10/6/2014,0,US,Mac Desktop,1
27,MALE,10/6/2014,0,US,Mac Desktop,1
33,MALE,10/6/2014,0,US,Mac Desktop,1
44,MALE,10/6/2014,0,US,Mac Desktop,1
22,FEMALE,10/7/2014,0,US,Mac Desktop,1
24,FEMALE,10/7/2014,0,US,Mac Desktop,2
28,FEMALE,10/7/2014,0,US,Mac Desktop,1
32,FEMALE,10/7/2014,0,US,Mac Desktop,1
45,FEMALE,10/7/2014,0,US,Mac Desktop,1
34,MALE,10/7/2014,0,US,Mac Desktop,1
37,MALE,10/7/2014,0,US,Mac Desktop,1
46,MALE,10/7/2014,0,US,Mac Desktop,1
57,MALE,10/7/2014,0,US,Mac Desktop,1
105,MALE,10/7/2014,0,US,Mac Desktop,1
26,FEMALE,10/8/2014,0,US,Mac Desktop,1
28,FEMALE,10/8/2014,0,US,Mac Desktop,1
30,FEMALE,10/8/2014,0,US,Mac Desktop,1
38,FEMALE,10/8/2014,0,US,Mac Desktop,1
39,FEMALE,10/8/2014,0,US,Mac Desktop,1
47,FEMALE,10/8/2014,0,US,Mac Desktop,1
54,FEMALE,10/8/2014,0,US,Mac Desktop,1
73,FEMALE,10/8/2014,0,US,Mac Desktop,1
26,MALE,10/8/2014,0,US,Mac Desktop,1
28,MALE,10/8/2014,0,US,Mac Desktop,1
39,MALE,10/8/2014,0,US,Mac Desktop,1
64,MALE,10/8/2014,0,US,Mac Desktop,1
26,FEMALE,10/9/2014,0,US,Mac Desktop,2
27,FEMALE,10/9/2014,0,US,Mac Desktop,1
32,FEMALE,10/9/2014,0,US,Mac Desktop,1
33,FEMALE,10/9/2014,0,US,Mac Desktop,1
37,FEMALE,10/9/2014,0,US,Mac Desktop,2
33,MALE,10/9/2014,0,US,Mac Desktop,1
34,MALE,10/9/2014,0,US,Mac Desktop,1
23,FEMALE,10/10/2014,0,US,Mac Desktop,2
26,FEMALE,10/10/2014,0,US,Mac Desktop,1
30,FEMALE,10/10/2014,0,US,Mac Desktop,1
42,MALE,10/10/2014,0,US,Mac Desktop,1
22,FEMALE,10/11/2014,0,US,Mac Desktop,1
26,FEMALE,10/11/2014,0,US,Mac Desktop,1
36,MALE,10/11/2014,0,US,Mac Desktop,1
42,MALE,10/11/2014,0,US,Mac Desktop,1
47,MALE,10/11/2014,0,US,Mac Desktop,1
31,OTHER,10/11/2014,0,US,Mac Desktop,1
25,FEMALE,10/12/2014,0,US,Mac Desktop,1
52,FEMALE,10/12/2014,0,US,Mac Desktop,1
25,MALE,10/12/2014,0,US,Mac Desktop,1
33,MALE,10/12/2014,0,US,Mac Desktop,2
42,MALE,10/12/2014,0,US,Mac Desktop,1
23,FEMALE,10/13/2014,0,US,Mac Desktop,1
27,FEMALE,10/13/2014,0,US,Mac Desktop,1
38,FEMALE,10/13/2014,0,US,Mac Desktop,1
40,FEMALE,10/13/2014,0,US,Mac Desktop,1
28,MALE,10/13/2014,0,US,Mac Desktop,1
29,MALE,10/13/2014,0,US,Mac Desktop,1
33,MALE,10/13/2014,0,US,Mac Desktop,1
44,MALE,10/13/2014,0,US,Mac Desktop,1
46,MALE,10/13/2014,0,US,Mac Desktop,1
24,FEMALE,10/14/2014,0,US,Mac Desktop,1
27,FEMALE,10/14/2014,0,US,Mac Desktop,1
30,FEMALE,10/14/2014,0,US,Mac Desktop,1
36,FEMALE,10/14/2014,0,US,Mac Desktop,1
26,FEMALE,10/15/2014,0,US,Mac Desktop,2
32,FEMALE,10/15/2014,0,US,Mac Desktop,1
38,FEMALE,10/15/2014,0,US,Mac Desktop,1
57,FEMALE,10/15/2014,0,US,Mac Desktop,1
29,MALE,10/15/2014,0,US,Mac Desktop,1
32,MALE,10/15/2014,0,US,Mac Desktop,1
33,MALE,10/15/2014,0,US,Mac Desktop,1
21,FEMALE,10/16/2014,0,US,Mac Desktop,1
35,FEMALE,10/16/2014,0,US,Mac Desktop,1
27,MALE,10/16/2014,0,US,Mac Desktop,1
44,MALE,10/16/2014,0,US,Mac Desktop,1
26,FEMALE,10/17/2014,0,US,Mac Desktop,1
30,FEMALE,10/17/2014,0,US,Mac Desktop,2
31,FEMALE,10/17/2014,0,US,Mac Desktop,1
35,FEMALE,10/17/2014,0,US,Mac Desktop,2
27,MALE,10/17/2014,0,US,Mac Desktop,1
31,MALE,10/17/2014,0,US,Mac Desktop,1
45,MALE,10/17/2014,0,US,Mac Desktop,1
105,MALE,10/17/2014,0,US,Mac Desktop,1
28,FEMALE,10/18/2014,0,US,Mac Desktop,1
44,FEMALE,10/18/2014,0,US,Mac Desktop,1
44,MALE,10/18/2014,0,US,Mac Desktop,1
26,FEMALE,10/19/2014,0,US,Mac Desktop,1
27,FEMALE,10/19/2014,0,US,Mac Desktop,1
25,FEMALE,10/20/2014,0,US,Mac Desktop,1
33,FEMALE,10/20/2014,0,US,Mac Desktop,1
26,MALE,10/20/2014,0,US,Mac Desktop,1
27,MALE,10/20/2014,0,US,Mac Desktop,1
29,MALE,10/20/2014,0,US,Mac Desktop,1
30,MALE,10/20/2014,0,US,Mac Desktop,1
24,FEMALE,10/21/2014,0,US,Mac Desktop,1
26,FEMALE,10/21/2014,0,US,Mac Desktop,1
29,FEMALE,10/21/2014,0,US,Mac Desktop,1
34,FEMALE,10/21/2014,0,US,Mac Desktop,1
26,MALE,10/21/2014,0,US,Mac Desktop,1
37,MALE,10/21/2014,0,US,Mac Desktop,1
22,FEMALE,10/22/2014,0,US,Mac Desktop,1
34,MALE,10/22/2014,0,US,Mac Desktop,1
39,FEMALE,10/23/2014,0,US,Mac Desktop,1
58,FEMALE,10/23/2014,0,US,Mac Desktop,1
27,MALE,10/23/2014,0,US,Mac Desktop,1
31,MALE,10/23/2014,0,US,Mac Desktop,1
35,MALE,10/23/2014,0,US,Mac Desktop,2
49,MALE,10/23/2014,0,US,Mac Desktop,1
105,MALE,10/23/2014,0,US,Mac Desktop,1
25,FEMALE,10/24/2014,0,US,Mac Desktop,1
27,FEMALE,10/24/2014,0,US,Mac Desktop,1
39,FEMALE,10/24/2014,0,US,Mac Desktop,1
45,MALE,10/24/2014,0,US,Mac Desktop,1
105,MALE,10/24/2014,0,US,Mac Desktop,1
25,FEMALE,10/25/2014,0,US,Mac Desktop,1
43,FEMALE,10/25/2014,0,US,Mac Desktop,1
22,MALE,10/25/2014,0,US,Mac Desktop,1
28,MALE,10/25/2014,0,US,Mac Desktop,1
25,FEMALE,10/26/2014,0,US,Mac Desktop,1
32,FEMALE,10/26/2014,0,US,Mac Desktop,1
38,FEMALE,10/26/2014,0,US,Mac Desktop,1
53,FEMALE,10/26/2014,0,US,Mac Desktop,1
21,MALE,10/26/2014,0,US,Mac Desktop,1
37,MALE,10/26/2014,0,US,Mac Desktop,1
41,MALE,10/26/2014,0,US,Mac Desktop,1
27,FEMALE,10/27/2014,0,US,Mac Desktop,1
30,FEMALE,10/27/2014,0,US,Mac Desktop,1
23,MALE,10/27/2014,0,US,Mac Desktop,1
25,MALE,10/27/2014,0,US,Mac Desktop,1
27,MALE,10/27/2014,0,US,Mac Desktop,1
35,MALE,10/27/2014,0,US,Mac Desktop,1
36,MALE,10/27/2014,0,US,Mac Desktop,2
37,MALE,10/27/2014,0,US,Mac Desktop,1
38,MALE,10/27/2014,0,US,Mac Desktop,1
24,FEMALE,10/28/2014,0,US,Mac Desktop,1
34,FEMALE,10/28/2014,0,US,Mac Desktop,1
27,MALE,10/28/2014,0,US,Mac Desktop,1
30,MALE,10/28/2014,0,US,Mac Desktop,1
34,MALE,10/28/2014,0,US,Mac Desktop,1
41,MALE,10/28/2014,0,US,Mac Desktop,1
